state,regional_division,article_title,revision_id,article_quality,population
alabama,East South Central,"Taylor, Alabama",1166331142,C,5074296.0
alabama,East South Central,"Thomaston, Alabama",1166331276,C,5074296.0
alabama,East South Central,"Thomasville, Alabama",1178846594,GA,5074296.0
alabama,East South Central,"Thorsby, Alabama",1166331319,C,5074296.0
alabama,East South Central,"Town Creek, Alabama",1166331496,C,5074296.0
alabama,East South Central,"Toxey, Alabama",1166331527,Start,5074296.0
alabama,East South Central,"Trafford, Alabama",1166331545,Start,5074296.0
alabama,East South Central,"Triana, Alabama",1178614293,GA,5074296.0
alabama,East South Central,"Trinity, Alabama",1166331634,C,5074296.0
alabama,East South Central,"Troy, Alabama",1176314436,C,5074296.0
alabama,East South Central,"Trussville, Alabama",1175000150,C,5074296.0
alabama,East South Central,"Tuscaloosa, Alabama",1179478135,B,5074296.0
alabama,East South Central,"Tuscumbia, Alabama",1178910105,GA,5074296.0
alabama,East South Central,"Tuskegee, Alabama",1177701177,B,5074296.0
alabama,East South Central,"Twin, Alabama",1175521846,Start,5074296.0
alabama,East South Central,"Union Grove, Alabama",1166331875,C,5074296.0
alabama,East South Central,"Union Springs, Alabama",1165905202,C,5074296.0
alabama,East South Central,"Union, Alabama",1178295657,Start,5074296.0
alabama,East South Central,"Uniontown, Alabama",1165905237,C,5074296.0
alabama,East South Central,"Valley, Alabama",1165905995,C,5074296.0
alabama,East South Central,"Valley Grande, Alabama",1165905981,C,5074296.0
alabama,East South Central,"Valley Head, Alabama",1166331993,C,5074296.0
alabama,East South Central,"Vance, Alabama",1166332037,C,5074296.0
alabama,East South Central,"Vernon, Alabama",1165906151,C,5074296.0
alabama,East South Central,"Vestavia Hills, Alabama",1165906191,C,5074296.0
alabama,East South Central,"Vina, Alabama",1166332226,C,5074296.0
alabama,East South Central,"Vincent, Alabama",1165906276,C,5074296.0
alabama,East South Central,"Vredenburgh, Alabama",1166332292,Start,5074296.0
alabama,East South Central,"Wadley, Alabama",1166332312,C,5074296.0
alabama,East South Central,"Waldo, Alabama",1166332371,Start,5074296.0
alabama,East South Central,"Walnut Grove, Alabama",1166332454,GA,5074296.0
alabama,East South Central,"Warrior, Alabama",1170770819,C,5074296.0
alabama,East South Central,"Waterloo, Alabama",1166332754,C,5074296.0
alabama,East South Central,"Waverly, Alabama",1132854855,C,5074296.0
alabama,East South Central,"Weaver, Alabama",1165906934,C,5074296.0
alabama,East South Central,"Webb, Alabama",1166332930,Start,5074296.0
alabama,East South Central,"Wedowee, Alabama",1172981633,C,5074296.0
alabama,East South Central,"West Blocton, Alabama",1179078811,C,5074296.0
alabama,East South Central,"West Jefferson, Alabama",1166333114,Start,5074296.0
alabama,East South Central,"West Point, Alabama",1166333164,Start,5074296.0
alabama,East South Central,"Westover, Alabama",1165907320,Start,5074296.0
alabama,East South Central,"Wetumpka, Alabama",1176205749,GA,5074296.0
alabama,East South Central,"White Hall, Alabama",1166333467,C,5074296.0
alabama,East South Central,"Wilsonville, Alabama",1166333841,Start,5074296.0
alabama,East South Central,"Wilton, Alabama",1166333844,Start,5074296.0
alabama,East South Central,"Winfield, Alabama",1177270687,C,5074296.0
alabama,East South Central,"Woodland, Alabama",1166334268,C,5074296.0
alabama,East South Central,"Woodstock, Alabama",1166334349,C,5074296.0
alabama,East South Central,"Woodville, Alabama",1166334382,C,5074296.0
alabama,East South Central,"Yellow Bluff, Alabama",1166334559,Start,5074296.0
alabama,East South Central,"York, Alabama",1171163639,C,5074296.0
alaska,Pacific,"Adak, Alaska",1174701601,C,733583.0
alaska,Pacific,"Akhiok, Alaska",1176053029,C,733583.0
alaska,Pacific,"Akiak, Alaska",1165506221,C,733583.0
alaska,Pacific,"Akutan, Alaska",1174332990,C,733583.0
alaska,Pacific,"Alakanuk, Alaska",1174333044,C,733583.0
alaska,Pacific,"Aleknagik, Alaska",1174333266,C,733583.0
alaska,Pacific,"Allakaket, Alaska",1166985589,C,733583.0
alaska,Pacific,"Ambler, Alaska",1177436311,C,733583.0
alaska,Pacific,"Anaktuvuk Pass, Alaska",1177430380,GA,733583.0
alaska,Pacific,"Anchorage, Alaska",1179842698,B,733583.0
alaska,Pacific,"Anderson, Alaska",1165507165,C,733583.0
alaska,Pacific,"Angoon, Alaska",1174449377,C,733583.0
alaska,Pacific,"Aniak, Alaska",1174449433,GA,733583.0
alaska,Pacific,"Anvik, Alaska",1174449500,C,733583.0
alaska,Pacific,"Atka, Alaska",1174453521,C,733583.0
alaska,Pacific,"Atqasuk, Alaska",1175488757,C,733583.0
alaska,Pacific,"Bethel, Alaska",1175739311,C,733583.0
alaska,Pacific,"Bettles, Alaska",1165536061,GA,733583.0
alaska,Pacific,"Brevig Mission, Alaska",1178323045,C,733583.0
alaska,Pacific,"Buckland, Alaska",1165537531,C,733583.0
alaska,Pacific,"Chefornak, Alaska",1165539078,C,733583.0
alaska,Pacific,"Chevak, Alaska",1176908860,GA,733583.0
alaska,Pacific,"Chignik, Alaska",1174403364,C,733583.0
alaska,Pacific,"Chuathbaluk, Alaska",1165539392,C,733583.0
alaska,Pacific,"Clark's Point, Alaska",1165539523,Start,733583.0
alaska,Pacific,"Coffman Cove, Alaska",1165644646,C,733583.0
alaska,Pacific,"Cold Bay, Alaska",1173618968,C,733583.0
alaska,Pacific,"Cordova, Alaska",1179094111,C,733583.0
alaska,Pacific,"Craig, Alaska",1166077592,B,733583.0
alaska,Pacific,"Deering, Alaska",1165646491,C,733583.0
alaska,Pacific,"Delta Junction, Alaska",1173746973,C,733583.0
alaska,Pacific,"Dillingham, Alaska",1169781442,FA,733583.0
alaska,Pacific,"Diomede, Alaska",1180286497,GA,733583.0
alaska,Pacific,"Eagle, Alaska",1171521339,C,733583.0
alaska,Pacific,"Edna Bay, Alaska",1165647875,C,733583.0
alaska,Pacific,"Eek, Alaska",1165647899,C,733583.0
alaska,Pacific,"Egegik, Alaska",1165647916,C,733583.0
alaska,Pacific,"Ekwok, Alaska",1165647928,Start,733583.0
alaska,Pacific,"Elim, Alaska",1178323179,GA,733583.0
alaska,Pacific,"Emmonak, Alaska",1165650698,C,733583.0
alaska,Pacific,"Fairbanks, Alaska",1177325246,B,733583.0
alaska,Pacific,"False Pass, Alaska",1160192738,C,733583.0
alaska,Pacific,"Fort Yukon, Alaska",1169729372,C,733583.0
alaska,Pacific,"Galena, Alaska",1175614529,C,733583.0
alaska,Pacific,"Gambell, Alaska",1178323433,GA,733583.0
alaska,Pacific,"Golovin, Alaska",1178323552,C,733583.0
alaska,Pacific,"Goodnews Bay, Alaska",1165748224,C,733583.0
alaska,Pacific,"Grayling, Alaska",1165748594,Start,733583.0
alaska,Pacific,"Gustavus, Alaska",1177369669,GA,733583.0
alaska,Pacific,"Holy Cross, Alaska",1179078829,Start,733583.0
alaska,Pacific,"Homer, Alaska",1177395894,GA,733583.0
alaska,Pacific,"Hoonah, Alaska",1165750344,GA,733583.0
alaska,Pacific,"Hooper Bay, Alaska",1165750347,C,733583.0
alaska,Pacific,"Houston, Alaska",1165750463,C,733583.0
alaska,Pacific,"Hughes, Alaska",1165750555,Start,733583.0
alaska,Pacific,"Huslia, Alaska",1174931151,GA,733583.0
alaska,Pacific,"Hydaburg, Alaska",1165750723,GA,733583.0
alaska,Pacific,"Juneau, Alaska",1180301476,C,733583.0
alaska,Pacific,"Kachemak, Alaska",1165751412,GA,733583.0
alaska,Pacific,"Kake, Alaska",1151995274,C,733583.0
alaska,Pacific,"Kaktovik, Alaska",1167643705,C,733583.0
alaska,Pacific,"Kaltag, Alaska",1165751831,C,733583.0
alaska,Pacific,"Kasaan, Alaska",1165751881,GA,733583.0
alaska,Pacific,"Kenai, Alaska",1179083176,GA,733583.0
alaska,Pacific,"Ketchikan, Alaska",1178738064,GA,733583.0
alaska,Pacific,"Kiana, Alaska",1165752156,C,733583.0
alaska,Pacific,"King Cove, Alaska",1165752232,GA,733583.0
alaska,Pacific,"Kivalina, Alaska",1167306947,GA,733583.0
alaska,Pacific,"Klawock, Alaska",1165752344,C,733583.0
alaska,Pacific,"Kobuk, Alaska",1165752375,C,733583.0
alaska,Pacific,"Kodiak, Alaska",1179271887,GA,733583.0
alaska,Pacific,"Kotlik, Alaska",1165752392,C,733583.0
alaska,Pacific,"Kotzebue, Alaska",1174601049,GA,733583.0
alaska,Pacific,"Koyuk, Alaska",1178323608,Start,733583.0
alaska,Pacific,"Koyukuk, Alaska",1165752404,C,733583.0
alaska,Pacific,"Kupreanof, Alaska",1165752424,Start,733583.0
alaska,Pacific,"Kwethluk, Alaska",1165752432,C,733583.0
alaska,Pacific,"Larsen Bay, Alaska",1165889278,Start,733583.0
alaska,Pacific,"Lower Kalskag, Alaska",1165891507,Start,733583.0
alaska,Pacific,"Manokotak, Alaska",1165892011,C,733583.0
alaska,Pacific,"Marshall, Alaska",1165892419,C,733583.0
alaska,Pacific,"McGrath, Alaska",1165892805,GA,733583.0
alaska,Pacific,"Mekoryuk, Alaska",1165893071,C,733583.0
alaska,Pacific,"Mountain Village, Alaska",1165894670,Start,733583.0
alaska,Pacific,"Napakiak, Alaska",1165894869,C,733583.0
alaska,Pacific,"Napaskiak, Alaska",1165894871,C,733583.0
alaska,Pacific,"Nenana, Alaska",1180165147,C,733583.0
alaska,Pacific,"New Stuyahok, Alaska",1165895355,C,733583.0
alaska,Pacific,"Newhalen, Alaska",1165895462,Start,733583.0
alaska,Pacific,"Nightmute, Alaska",1165895575,C,733583.0
alaska,Pacific,"Nikolai, Alaska",1165895576,Start,733583.0
alaska,Pacific,"Nome, Alaska",1180266901,B,733583.0
alaska,Pacific,"Nondalton, Alaska",1170380383,C,733583.0
alaska,Pacific,"Noorvik, Alaska",1165895660,C,733583.0
alaska,Pacific,"North Pole, Alaska",1171106754,GA,733583.0
alaska,Pacific,"Nuiqsut, Alaska",1177353920,C,733583.0
alaska,Pacific,"Nulato, Alaska",1165896076,C,733583.0
alaska,Pacific,"Nunam Iqua, Alaska",1165896079,Start,733583.0
alaska,Pacific,"Nunapitchuk, Alaska",1177372546,C,733583.0
alaska,Pacific,"Old Harbor, Alaska",1165896477,C,733583.0
alaska,Pacific,"Ouzinkie, Alaska",1178021269,C,733583.0
alaska,Pacific,"Palmer, Alaska",1178249435,C,733583.0
alaska,Pacific,"Pelican, Alaska",1169144269,C,733583.0
alaska,Pacific,"Pilot Point, Alaska",1165897826,C,733583.0
alaska,Pacific,"Pilot Station, Alaska",1165897836,Start,733583.0
alaska,Pacific,"Platinum, Alaska",1176310844,GA,733583.0
alaska,Pacific,"Point Hope, Alaska",1175174815,C,733583.0
alaska,Pacific,"Port Alexander, Alaska",1165898418,C,733583.0
alaska,Pacific,"Port Heiden, Alaska",1176004478,Start,733583.0
alaska,Pacific,"Port Lions, Alaska",1165898446,C,733583.0
alaska,Pacific,"Quinhagak, Alaska",1172626458,GA,733583.0
alaska,Pacific,"Ruby, Alaska",1165900403,C,733583.0
alaska,Pacific,"Russian Mission, Alaska",1165900513,C,733583.0
alaska,Pacific,"Saint Paul, Alaska",16043073,Stub,733583.0
alaska,Pacific,"Sand Point, Alaska",1175877401,GA,733583.0
alaska,Pacific,"Savoonga, Alaska",1178323891,C,733583.0
alaska,Pacific,"Saxman, Alaska",1167268500,Start,733583.0
alaska,Pacific,"Scammon Bay, Alaska",1165900948,C,733583.0
alaska,Pacific,"Selawik, Alaska",1165901173,C,733583.0
alaska,Pacific,"Seldovia, Alaska",1168917631,C,733583.0
alaska,Pacific,"Seward, Alaska",1165901331,GA,733583.0
alaska,Pacific,"Shageluk, Alaska",1165901362,Start,733583.0
alaska,Pacific,"Shaktoolik, Alaska",1178324004,C,733583.0
alaska,Pacific,"Shishmaref, Alaska",1179637642,C,733583.0
alaska,Pacific,"Shungnak, Alaska",1165901710,C,733583.0
alaska,Pacific,"Sitka, Alaska",1178737193,GA,733583.0
alaska,Pacific,"Soldotna, Alaska",1178626084,B,733583.0
alaska,Pacific,"St. George, Alaska",1165902860,C,733583.0
alaska,Pacific,"St. Mary's, Alaska",1165902930,C,733583.0
alaska,Pacific,"St. Michael, Alaska",1179637630,C,733583.0
alaska,Pacific,"Stebbins, Alaska",1178324371,C,733583.0
alaska,Pacific,"Tanana, Alaska",1165903695,GA,733583.0
alaska,Pacific,"Teller, Alaska",1178324450,C,733583.0
alaska,Pacific,"Tenakee Springs, Alaska",1160022935,C,733583.0
alaska,Pacific,"Thorne Bay, Alaska",1165904083,C,733583.0
alaska,Pacific,"Togiak, Alaska",1165904528,C,733583.0
alaska,Pacific,"Toksook Bay, Alaska",1165904534,C,733583.0
alaska,Pacific,"Unalakleet, Alaska",1179637652,C,733583.0
alaska,Pacific,"Unalaska, Alaska",1176638051,B,733583.0
alaska,Pacific,"Upper Kalskag, Alaska",1166366344,Start,733583.0
alaska,Pacific,"Valdez, Alaska",1177025566,B,733583.0
alaska,Pacific,"Wainwright, Alaska",1168069408,C,733583.0
alaska,Pacific,"Wales, Alaska",1178324810,C,733583.0
alaska,Pacific,"Wasilla, Alaska",1162414873,GA,733583.0
alaska,Pacific,"Whale Pass, Alaska",1166367587,Start,733583.0
alaska,Pacific,"White Mountain, Alaska",1178324863,C,733583.0
alaska,Pacific,"Whittier, Alaska",1180207100,GA,733583.0
alaska,Pacific,"Wrangell, Alaska",1178736535,B,733583.0
arizona,Mountain,"Apache Junction, Arizona",1172275090,C,7359197.0
arizona,Mountain,"Avondale, Arizona",1172274660,GA,7359197.0
arizona,Mountain,"Benson, Arizona",1177264416,C,7359197.0
arizona,Mountain,"Bisbee, Arizona",1179974772,C,7359197.0
arizona,Mountain,"Buckeye, Arizona",1179549390,C,7359197.0
arizona,Mountain,"Bullhead City, Arizona",1179668677,B,7359197.0
arizona,Mountain,"Camp Verde, Arizona",1172004828,C,7359197.0
arizona,Mountain,"Carefree, Arizona",1160780528,GA,7359197.0
arizona,Mountain,"Casa Grande, Arizona",1158938630,C,7359197.0
arizona,Mountain,"Cave Creek, Arizona",1160299409,C,7359197.0
arizona,Mountain,"Chandler, Arizona",1179696082,C,7359197.0
arizona,Mountain,"Chino Valley, Arizona",1165071501,C,7359197.0
arizona,Mountain,"Clarkdale, Arizona",1179793089,GA,7359197.0
arizona,Mountain,"Clifton, Arizona",1166754568,C,7359197.0
arizona,Mountain,"Colorado City, Arizona",1169856603,C,7359197.0
arizona,Mountain,"Coolidge, Arizona",1176316536,GA,7359197.0
arizona,Mountain,"Cottonwood, Arizona",1165645327,C,7359197.0
arizona,Mountain,"Dewey-Humboldt, Arizona",875227915,Stub,7359197.0
arizona,Mountain,"Douglas, Arizona",1179839136,C,7359197.0
arizona,Mountain,"Duncan, Arizona",1166337654,C,7359197.0
arizona,Mountain,"Eagar, Arizona",1173734731,C,7359197.0
arizona,Mountain,"El Mirage, Arizona",1173393974,C,7359197.0
arizona,Mountain,"Eloy, Arizona",1154855908,GA,7359197.0
arizona,Mountain,"Flagstaff, Arizona",1178421971,B,7359197.0
arizona,Mountain,"Florence, Arizona",1176287706,GA,7359197.0
arizona,Mountain,"Fountain Hills, Arizona",1177291848,GA,7359197.0
arizona,Mountain,"Fredonia, Arizona",1165987701,C,7359197.0
arizona,Mountain,"Gila Bend, Arizona",1178205332,GA,7359197.0
arizona,Mountain,"Gilbert, Arizona",1178919942,B,7359197.0
arizona,Mountain,"Glendale, Arizona",1178897696,C,7359197.0
arizona,Mountain,"Globe, Arizona",1175877749,C,7359197.0
arizona,Mountain,"Goodyear, Arizona",1173050898,C,7359197.0
arizona,Mountain,"Guadalupe, Arizona",1163900551,GA,7359197.0
arizona,Mountain,"Hayden, Arizona",1153225829,C,7359197.0
arizona,Mountain,"Holbrook, Arizona",1176281297,C,7359197.0
arizona,Mountain,"Huachuca City, Arizona",1162263927,C,7359197.0
arizona,Mountain,"Jerome, Arizona",1167180118,FA,7359197.0
arizona,Mountain,"Kearny, Arizona",1096893627,C,7359197.0
arizona,Mountain,"Kingman, Arizona",1174652133,C,7359197.0
arizona,Mountain,"Lake Havasu City, Arizona",1173659575,C,7359197.0
arizona,Mountain,"Litchfield Park, Arizona",1176169080,GA,7359197.0
arizona,Mountain,"Mammoth, Arizona",1169570180,C,7359197.0
arizona,Mountain,"Marana, Arizona",1174937558,C,7359197.0
arizona,Mountain,"Maricopa, Arizona",1177266886,C,7359197.0
arizona,Mountain,"Mesa, Arizona",1179718337,C,7359197.0
arizona,Mountain,"Miami, Arizona",1156414740,C,7359197.0
arizona,Mountain,"Nogales, Arizona",1179850250,C,7359197.0
arizona,Mountain,"Oro Valley, Arizona",1177358050,B,7359197.0
arizona,Mountain,"Page, Arizona",1173488096,C,7359197.0
arizona,Mountain,"Paradise Valley, Arizona",1180082156,GA,7359197.0
arizona,Mountain,"Parker, Arizona",1152788081,GA,7359197.0
arizona,Mountain,"Patagonia, Arizona",1169934143,GA,7359197.0
arizona,Mountain,"Payson, Arizona",1173861091,C,7359197.0
arizona,Mountain,"Peoria, Arizona",1178906818,GA,7359197.0
arizona,Mountain,"Phoenix, Arizona",1180348158,B,7359197.0
arizona,Mountain,"Pima, Arizona",1106236473,C,7359197.0
arizona,Mountain,"Pinetop-Lakeside, Arizona",1180210290,C,7359197.0
arizona,Mountain,"Prescott, Arizona",1178267796,B,7359197.0
arizona,Mountain,"Prescott Valley, Arizona",1156718858,C,7359197.0
